@RELATION SimpleBotHROM
@ATTRIBUTE raised_preflop NUMERIC
@ATTRIBUTE called_preflop NUMERIC
@ATTRIBUTE raised_flop NUMERIC
@ATTRIBUTE called_flop NUMERIC
@ATTRIBUTE raised_turn NUMERIC
@ATTRIBUTE called_turn NUMERIC
@ATTRIBUTE raised_river NUMERIC
@ATTRIBUTE called_river NUMERIC
@ATTRIBUTE c_card_1_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE c_card_2_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE c_card_3_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE c_card_4_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE c_card_5_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE num_suited_flop {1,2,3}
@ATTRIBUTE num_suited_turn {1,2,3,4,22}
@ATTRIBUTE num_suited_river {0,3,4,5}
@ATTRIBUTE other_players_hand_rank NUMERIC
@ATTRIBUTE simplebots_hand_rank {higher,lower}
@DATA
1,0,0,1,1,1,0,1,3,7,T,K,A,3,3,3,3895,higher
0,1,0,1,0,1,0,1,9,T,J,Q,A,1,1,0,1112,higher
0,1,0,1,0,1,0,1,6,7,7,Q,K,2,22,0,2538,higher
0,1,1,0,0,1,0,1,4,9,9,K,A,2,22,0,4389,lower
0,1,1,1,1,1,1,0,2,7,9,T,J,2,2,3,5859,lower
2,0,1,0,0,1,2,1,2,9,T,K,A,2,2,0,5060,lower
0,1,0,1,1,0,0,1,8,T,T,J,K,2,2,3,4630,higher
0,1,2,0,0,1,1,0,5,6,8,Q,K,2,2,0,3913,higher
0,1,1,0,0,1,0,1,4,6,7,8,8,1,2,0,2812,lower
0,1,1,0,2,0,1,0,6,9,T,T,A,2,2,0,4961,higher
0,1,2,0,1,2,1,1,2,3,8,K,A,2,2,0,4133,lower
0,1,1,1,1,1,2,1,4,J,K,A,A,2,3,3,7175,lower
1,1,1,1,1,0,2,0,3,5,8,8,A,2,2,0,4938,higher
0,1,0,1,0,1,0,1,5,9,J,K,A,2,3,3,1222,higher
0,1,1,0,1,0,1,0,4,5,6,J,A,2,22,0,2135,higher
0,1,0,2,1,0,1,1,3,7,7,T,A,2,22,0,4290,lower
0,1,0,2,1,1,0,2,3,3,8,J,A,1,2,0,4882,lower
0,1,1,0,1,0,0,1,5,5,8,J,Q,2,22,0,4200,higher
0,1,2,0,1,1,1,0,2,6,8,J,K,2,3,3,3473,lower
0,1,0,1,1,0,0,1,3,Q,K,A,A,2,2,3,4884,higher
0,1,2,0,1,0,2,0,4,4,6,8,J,2,2,0,4166,higher
0,1,0,1,0,1,1,1,2,3,4,9,9,2,3,3,4436,lower
0,1,2,0,0,1,2,0,6,7,8,Q,A,1,1,0,4356,lower
0,1,1,1,0,1,0,1,4,8,8,T,J,2,2,0,5454,lower
0,1,1,1,1,0,0,1,4,8,T,J,Q,2,2,3,2761,lower
0,1,2,1,1,0,1,0,4,8,9,T,K,2,3,3,2760,higher
0,1,1,1,0,1,1,0,3,8,T,A,A,1,1,0,4936,lower
0,1,2,0,0,1,1,1,5,5,6,Q,A,1,2,0,4905,higher
2,0,2,0,2,0,2,0,6,T,Q,Q,A,2,2,3,5719,higher
0,1,0,1,0,1,2,0,2,3,3,9,T,2,3,4,6214,higher
0,1,2,1,1,0,2,1,6,6,T,T,K,2,2,0,4839,higher
0,1,0,1,0,1,0,1,2,4,5,6,8,2,2,3,610,higher
0,1,1,1,0,1,0,1,3,7,T,A,A,1,2,3,4903,lower
0,1,0,1,0,1,0,1,2,3,4,6,K,1,2,0,1241,lower
0,1,2,0,1,0,1,0,2,2,7,9,K,2,2,3,4311,higher
0,1,0,1,0,1,0,1,3,5,6,7,Q,2,22,3,2582,lower
0,1,1,1,0,1,1,0,4,5,J,Q,K,2,2,3,3639,lower
0,1,0,1,2,0,1,1,3,T,J,Q,K,2,22,0,5861,lower
0,1,1,2,2,1,2,0,2,5,6,T,A,2,22,0,2787,higher
0,1,0,1,0,1,0,1,5,6,9,K,A,1,1,0,1258,lower
0,1,1,1,0,1,0,1,3,5,5,K,A,1,1,0,4906,lower
0,1,0,1,0,1,0,1,6,8,J,Q,Q,2,2,3,3639,higher
0,1,0,1,0,1,0,1,3,6,T,Q,K,2,3,3,5862,lower
0,1,1,0,0,1,1,0,2,5,T,J,J,2,2,0,4575,lower
0,1,0,1,1,0,1,0,4,6,8,J,Q,2,2,3,3375,lower
0,1,1,1,1,1,0,1,3,4,7,9,T,2,3,3,2927,lower
0,1,0,2,1,0,1,1,2,3,4,8,A,2,2,0,3659,higher
0,1,1,0,0,1,1,1,4,5,Q,Q,A,1,2,0,4664,higher
0,1,1,1,2,0,0,1,2,5,5,7,J,2,3,3,7203,lower
0,1,0,1,0,1,1,1,2,3,5,T,Q,2,2,0,3592,lower
0,1,1,1,0,1,0,1,4,6,8,8,T,2,2,0,7219,lower
0,1,0,1,0,1,0,1,5,6,7,K,K,1,1,0,3895,lower
0,1,0,2,1,1,0,2,2,2,8,9,K,2,3,3,4750,lower
0,1,1,1,1,2,2,0,2,4,7,9,9,1,1,0,4714,lower
1,1,1,1,0,2,0,2,2,4,8,9,Q,1,2,0,5682,lower
0,1,0,1,0,1,0,1,2,7,9,9,A,1,2,0,3008,lower
0,1,1,1,1,0,1,0,2,5,J,Q,K,2,2,0,1441,higher
0,1,0,1,0,1,0,1,2,3,5,5,9,2,2,0,1966,higher
0,1,0,1,0,1,0,1,6,T,J,J,J,2,3,3,5623,higher
1,1,1,0,1,0,0,1,2,8,9,9,A,2,2,0,3036,higher
0,1,2,1,2,1,1,0,6,8,9,J,Q,2,22,0,4080,lower
0,2,0,1,2,0,2,0,3,4,7,Q,Q,2,2,0,4736,lower
0,1,1,0,1,1,0,1,3,5,8,Q,K,2,2,3,1658,higher
0,1,0,1,0,1,0,1,2,7,8,9,Q,2,2,3,2481,lower
0,1,0,1,0,1,0,1,2,3,J,Q,K,1,2,0,1271,lower
0,1,0,1,1,1,1,1,6,8,9,9,Q,2,2,3,3024,higher
0,1,0,1,1,0,2,0,4,7,8,Q,K,2,3,3,3837,higher
0,1,0,1,0,1,0,1,2,3,6,7,K,2,2,0,1642,lower
1,0,2,0,0,1,0,1,4,9,T,J,Q,1,2,0,5501,lower
0,2,0,1,0,1,1,1,5,6,7,T,J,2,22,3,6973,lower
1,0,1,1,0,1,0,1,4,8,8,9,J,1,1,0,2796,lower
0,1,2,1,1,1,1,1,3,5,8,9,K,3,3,3,6740,lower
0,1,0,1,2,1,0,1,2,5,8,K,A,1,2,0,1492,higher
0,1,2,0,0,1,2,0,2,5,9,J,A,1,2,0,4026,lower
0,1,1,0,1,1,2,1,3,4,6,7,J,2,2,0,5855,lower
0,1,0,1,0,1,0,1,3,5,J,Q,A,2,2,3,3462,lower
0,1,1,0,0,2,1,0,2,8,T,K,A,1,2,0,3034,higher
0,1,1,1,1,1,1,0,2,8,T,J,K,1,2,3,3906,lower
0,1,0,1,0,1,0,1,2,5,7,9,J,1,1,0,1103,lower
0,1,0,1,2,1,0,1,2,3,J,K,K,3,3,3,5763,lower
0,1,1,0,1,0,1,0,2,2,5,T,K,2,2,3,4179,higher
0,1,0,1,0,1,0,1,5,8,8,T,A,2,2,3,2816,lower
1,0,1,0,2,0,1,0,2,2,5,7,T,1,2,0,4253,higher
0,1,0,1,2,0,2,0,5,6,7,Q,K,2,3,3,5705,higher
0,1,2,1,1,0,0,1,2,4,7,J,A,1,2,0,1914,higher
0,1,0,1,0,1,0,1,2,8,9,K,A,2,22,0,1260,higher
0,1,2,0,0,1,0,1,3,6,9,J,K,2,2,0,1715,higher
0,1,0,2,0,1,0,1,2,3,5,6,8,1,1,0,3506,lower
1,0,1,0,1,0,0,1,5,6,9,Q,K,2,2,0,3694,lower
0,1,2,0,2,0,1,0,3,4,4,6,8,1,2,0,4229,higher
0,1,1,0,1,0,0,2,2,5,8,Q,K,1,2,0,3693,lower
0,1,1,0,0,1,0,1,3,8,J,K,K,2,2,0,4816,lower
0,1,1,2,1,1,1,1,2,7,9,J,Q,1,1,0,3596,higher
0,1,0,1,1,1,1,0,3,6,7,T,A,2,2,0,2357,higher
1,0,2,0,2,1,1,1,3,5,7,8,J,1,2,0,3290,higher
0,1,1,0,2,1,1,2,3,5,5,J,K,1,2,0,5246,lower
0,1,0,1,1,1,1,0,3,7,T,K,A,2,2,0,3254,lower
0,1,0,1,1,0,1,0,2,6,Q,Q,K,2,2,0,5705,lower
0,1,1,1,1,0,0,1,4,4,6,9,J,1,2,0,4397,higher
0,1,1,1,1,1,1,0,2,3,5,5,6,1,1,0,5211,lower
0,1,1,1,2,1,1,2,3,3,4,T,J,2,22,0,5105,lower
0,1,2,0,1,0,0,1,5,T,Q,K,A,1,2,3,5862,lower
0,1,1,1,1,2,0,1,4,5,5,Q,A,2,3,3,4905,lower
0,1,1,0,1,0,2,1,2,2,5,5,7,1,1,0,4180,higher
0,2,2,0,0,1,2,0,2,5,9,Q,Q,2,22,3,4738,lower
0,1,0,1,0,1,0,1,2,3,J,K,A,2,22,0,1271,higher
0,1,0,1,0,1,0,1,2,6,T,J,K,1,2,0,662,higher
0,1,2,1,2,1,2,0,3,5,7,K,A,1,2,0,4123,higher
2,0,0,1,0,1,0,1,5,7,8,J,J,2,2,3,3419,higher
0,1,1,1,2,1,2,0,3,5,7,9,A,2,22,0,2782,higher
2,0,1,0,1,0,0,1,3,4,6,8,8,2,22,0,2749,higher
0,1,2,0,2,0,1,1,3,3,7,7,K,2,2,0,4804,higher
0,1,1,0,1,0,0,1,3,5,9,Q,K,2,2,0,2539,higher
0,1,2,0,1,0,2,1,4,4,T,K,A,2,2,0,5862,higher
0,1,1,1,1,1,0,1,5,5,6,7,A,1,2,3,4901,lower
0,1,2,1,0,1,1,0,3,7,9,T,A,1,2,0,1909,higher
2,0,0,1,1,1,1,1,3,5,5,8,9,2,2,3,4781,lower
0,1,1,0,1,0,0,2,2,4,5,8,A,1,2,0,2335,higher
0,1,0,1,1,1,1,2,5,6,7,7,A,1,2,0,4922,lower
0,1,0,2,2,0,1,0,5,6,T,Q,A,2,3,3,4730,higher
0,1,0,1,0,1,0,1,4,7,8,T,K,1,1,0,1189,lower
1,0,2,1,0,2,0,2,7,8,9,J,A,1,2,3,5859,lower
0,1,1,1,2,1,2,1,5,8,J,J,Q,2,3,3,6956,lower
0,1,1,0,2,0,2,0,2,4,8,9,T,1,2,3,1772,higher
0,1,1,0,2,0,1,2,4,5,T,Q,Q,2,2,0,4730,lower
0,1,1,0,2,0,0,1,5,8,9,Q,K,2,2,0,2539,higher
0,1,0,1,0,1,0,1,6,7,9,Q,K,1,2,0,1276,higher
0,1,1,0,2,0,0,1,2,3,6,8,Q,2,2,0,3580,lower
0,1,1,0,0,1,0,1,4,5,9,K,A,1,2,3,4107,lower
0,1,2,0,1,1,2,1,7,8,8,T,K,3,4,4,7052,lower
0,1,1,1,1,1,2,0,5,8,9,T,J,1,1,0,4036,higher
0,1,1,0,2,0,1,0,2,3,7,J,J,1,2,0,3455,higher
0,1,0,1,0,1,0,1,2,6,7,J,Q,2,3,4,763,lower
2,0,2,0,1,1,1,0,4,5,6,7,9,2,2,3,3526,higher
0,1,1,1,2,0,0,1,2,3,6,T,K,1,2,0,1641,higher
0,1,1,0,1,0,1,1,3,4,5,8,Q,1,2,0,1813,higher
0,1,1,1,1,0,1,0,3,3,4,9,9,1,2,3,4389,higher
0,1,0,1,2,0,0,1,9,J,Q,Q,A,1,2,0,4675,higher
0,1,0,1,0,1,0,1,2,6,9,J,Q,2,22,0,774,higher
0,1,1,0,0,1,0,1,7,8,8,J,Q,2,3,3,2761,higher
0,1,1,1,0,1,0,1,3,T,Q,K,A,2,2,3,4135,lower
0,1,2,0,1,0,1,0,4,6,7,T,A,1,2,0,3252,higher
0,1,0,2,0,2,1,1,2,3,6,6,J,1,2,3,4353,lower
0,1,2,0,1,1,0,1,2,4,Q,Q,K,2,2,0,4663,higher
0,1,0,1,0,1,0,1,2,2,6,7,K,1,2,3,1417,higher
0,1,0,1,0,1,0,1,4,5,T,J,K,2,3,3,661,higher
0,1,0,2,0,1,0,1,6,8,8,Q,A,2,2,0,4345,lower
0,1,1,0,0,1,0,1,4,5,T,Q,A,2,22,0,1925,higher
0,1,1,1,0,1,1,1,7,7,8,9,K,1,2,0,7217,lower
0,1,1,1,1,1,0,1,4,6,9,A,A,1,2,3,4913,higher
0,1,0,1,0,1,0,1,2,2,8,8,J,1,2,0,4309,higher
0,1,2,0,1,1,0,2,5,8,9,9,Q,2,2,0,3036,lower
0,1,1,0,0,1,1,1,5,6,7,T,J,1,2,0,4507,lower
1,0,1,1,2,0,2,0,3,5,7,T,T,2,22,0,4516,higher
0,1,2,0,1,1,1,0,3,3,5,6,Q,2,22,0,4224,higher
0,1,0,1,0,1,0,1,3,4,6,8,9,1,2,0,184,higher
0,1,0,1,0,1,1,0,2,7,8,9,J,1,2,3,3312,lower
0,1,0,1,0,1,0,1,3,5,5,8,K,2,3,3,4344,lower
0,1,2,0,0,2,0,2,2,8,9,T,A,2,2,3,4000,lower
0,1,1,1,1,0,0,2,4,4,8,9,A,2,2,3,4894,lower
0,1,0,1,1,0,1,0,3,5,9,9,T,1,2,0,4409,higher
0,1,2,0,1,0,0,1,5,5,5,6,7,1,1,0,5243,higher
1,0,0,2,1,2,0,1,5,6,8,J,Q,1,1,0,3419,lower
0,1,0,1,0,1,0,1,3,5,J,K,K,2,2,3,4785,lower
0,1,1,1,2,0,0,1,3,5,7,9,A,1,2,0,4924,lower
0,1,0,1,1,1,0,2,2,2,3,T,A,2,22,3,5853,lower
0,1,1,1,0,1,0,1,2,9,T,Q,K,2,22,0,1268,lower
0,1,1,0,2,1,0,2,3,4,7,8,T,1,2,0,4472,lower
0,1,1,1,0,1,0,1,2,2,3,8,9,1,2,0,1462,higher
0,1,1,0,2,0,2,0,3,4,9,Q,K,1,2,0,1879,higher
0,1,1,1,1,0,1,1,4,6,7,T,J,2,2,3,6267,lower
0,1,1,1,2,0,0,1,2,5,6,T,A,2,22,3,3982,lower
0,1,1,0,1,0,0,1,3,4,7,T,A,2,3,4,1934,higher
0,1,1,1,1,0,1,0,2,5,9,T,A,2,2,0,2129,higher
0,1,1,1,1,0,0,1,5,5,6,J,J,2,2,0,4576,lower
0,1,0,1,0,1,0,1,2,4,T,J,K,1,1,0,780,lower
0,1,0,1,0,1,0,1,3,4,6,9,Q,2,22,3,1037,higher
0,1,0,1,0,1,0,1,T,Q,K,K,K,1,2,0,5774,higher
0,1,0,2,0,2,0,2,2,5,J,Q,K,1,2,3,4850,lower
0,1,1,0,1,0,2,0,4,6,T,J,Q,2,2,0,3155,higher
0,1,1,2,0,1,0,1,4,4,5,J,A,1,2,0,4169,lower
0,1,0,1,2,0,2,1,5,6,7,T,K,2,3,3,3767,higher
0,1,0,1,1,0,0,1,4,4,7,8,Q,1,2,3,4332,lower
0,1,0,1,1,0,0,1,6,8,8,9,K,1,2,3,7230,lower
0,1,1,1,1,1,0,1,2,3,3,4,8,1,1,0,5074,lower
0,1,0,1,0,1,0,1,3,3,4,5,6,2,2,3,1656,higher
0,1,0,1,1,0,2,0,7,J,Q,K,K,2,2,0,4861,higher
0,1,0,1,0,1,0,1,6,7,T,T,A,1,2,0,3244,lower
0,1,1,0,0,1,0,1,2,8,T,Q,A,3,3,3,3245,lower
0,1,1,0,1,0,0,2,7,8,8,9,T,2,22,0,5858,lower
0,1,0,1,2,0,0,1,7,7,9,J,J,1,2,0,4615,higher
0,1,1,0,1,0,1,0,5,8,K,A,A,1,1,0,4895,higher
0,1,1,1,1,0,1,1,2,9,9,Q,A,2,2,0,4719,lower
0,1,0,2,0,1,0,1,2,3,3,5,8,1,2,3,4163,lower
0,1,1,0,0,1,0,1,2,3,4,7,J,1,2,0,390,lower
0,1,1,0,1,1,0,1,6,8,T,T,Q,1,2,0,3244,lower
0,1,0,2,1,0,0,2,2,7,7,T,A,2,3,3,4510,higher
0,1,1,0,2,1,0,2,4,4,5,8,9,2,2,0,5147,lower
0,1,0,1,0,1,0,1,2,2,4,9,K,1,1,0,4399,lower
0,1,1,1,1,0,0,1,2,4,4,7,Q,2,2,0,4689,lower
0,1,0,1,0,1,0,1,3,8,9,T,K,2,2,3,3192,lower
0,1,0,2,2,1,1,1,7,Q,Q,K,A,2,2,0,5862,lower
0,1,0,1,0,1,0,1,3,6,9,K,A,1,2,3,1194,lower
0,1,2,0,0,1,0,1,2,5,5,9,A,2,22,3,4180,higher
0,1,1,0,1,1,0,2,7,9,9,J,A,2,3,3,4719,lower
0,1,1,1,0,1,0,1,2,4,6,8,K,1,2,0,768,lower
0,1,0,1,0,1,0,1,5,5,9,J,J,1,2,3,4574,lower
